,campaign_id,reach,cpa_min,cpa_max,cpa_median,cpc_min,cpc_max,cpc_median,cpm_min,cpm_max,cpm_median,clicks,spent,impressions,conversions,objective,date,cost_per_click,cost_per_impression,cost_per_conversion,Objective_EVENT_RESPONSES,Objective_LEAD_GENERATION,Objective_LOCAL_AWARENESS,Objective_MOBILE_APP_ENGAGEMENT,Objective_MOBILE_APP_INSTALLS,Objective_NONE,Objective_PAGE_LIKES,Objective_POST_ENGAGEMENT,Objective_VIDEO_VIEWS,Objective_WEBSITE_CLICKS,Objective_WEBSITE_CONVERSIONS,campaign_group_id,bidStrategy,maxBid,Bid_Type_CONVERSION_OPTIMIZE,Bid_Type_OPTIMIZE,Bid_Type_ROTATE,Bid_Type_ROTATE_INDEFINITELY,Bid_Type_automated,Bid_Type_cpc,Bid_Type_ocpm
174,6029690752510,530000,0.17,0.49,0.34,0.18,0.38,0.29,1.65,5.19,3.29,909,217.1,116275,734,WEBSITE_CLICKS,1444153662992,0.238833883388,0.00186712534939,0.295776566757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6029690752510,automated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
175,6029693040310,11800,0.17,0.45,0.31,0.12,0.31,0.22,2.23,8.44,4.94,531,87.56,19125,478,WEBSITE_CLICKS,1444153271127,0.164896421846,0.00457830065359,0.183179916318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6029693040310,automated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
176,6029711211310,5700,0.11,0.26,0.21,0.08,0.18,0.14,0.22,0.56,0.41,224,58.41,44361,161,WEBSITE_CLICKS,1444152868226,0.260758928571,0.0013166970988,0.362795031056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6029711211310,automated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
177,6029712290710,100000,0.1,0.27,0.18,0.09,0.22,0.15,1.46,5.69,3.56,640,59.74,12542,530,WEBSITE_CLICKS,1444153066450,0.09334375,0.00476319566257,0.112716981132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6029712290710,automated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
178,6029713730110,34000,0.07,0.17,0.12,0.03,0.09,0.06,0.38,1.78,1.04,1095,56.56,14210,795,WEBSITE_CLICKS,1444131559918,0.0516529680365,0.0039802955665,0.0711446540881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6029713730110,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
179,6029715881267,46900,0.26,0.72,0.5,0.33,0.8,0.57,4.25,12.47,8.0,565,242.03,30151,358,POST_ENGAGEMENT,1444501471174,0.428371681416,0.00802726277735,0.676061452514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6029715881267,automated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
180,6029733959287,3900000,0.1,0.31,0.22,0.1,0.23,0.17,0.43,1.18,0.79,49,22.0,30949,38,WEBSITE_CLICKS,1439571414791,0.448979591837,0.00071084687712,0.578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6029733959287,automated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
181,6029765626303,580000,24.0,75.68,49.99,0.46,1.32,0.9,7.6,28.73,18.33,61,56.55,3488,3,WEBSITE_CONVERSIONS,1441823173275,0.927049180328,0.0162127293578,18.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6029765626303,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
182,6029767935887,1900000,0.11,0.31,0.22,0.09,0.19,0.14,0.6,1.39,1.01,1013,42.38,46282,571,WEBSITE_CLICKS,1440157959639,0.041836130306,0.000915690765308,0.0742206654991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6029767935887,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
183,6029777603687,1600000,0.1,0.25,0.18,0.06,0.13,0.09,0.43,1.11,0.76,332,31.27,60080,218,WEBSITE_CLICKS,1440172624639,0.094186746988,0.000520472703063,0.143440366972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6029777603687,automated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
184,6029787728703,14761000,155.88,415.7,292.2,2.33,6.17,4.3,39.42,123.96,79.97,603,349.97,39250,3,WEBSITE_CONVERSIONS,1442018172913,0.580381426202,0.00891643312102,116.656666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6029787728703,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
185,6029821985815,35000,0.28,0.99,0.66,0.13,0.38,0.26,1.93,5.53,3.63,371,86.42,12791,145,POST_ENGAGEMENT,1445439752636,0.232938005391,0.0067563130326,0.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6029821985815,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
186,6029822355642,440000,53.44,149.19,102.26,0.39,0.93,0.67,6.74,20.27,13.21,154,23.39,4453,1,WEBSITE_CONVERSIONS,1443587180390,0.151883116883,0.00525263867056,23.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6029822355642,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
187,6029826620749,159000,16.28,43.59,30.62,0.61,1.54,1.11,8.28,29.2,18.57,316,71.3,21027,3,WEBSITE_CONVERSIONS,1443420440304,0.225632911392,0.00339087839445,23.7666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6029826620749,automated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
188,6029827151349,258000,15.4,41.13,28.77,0.62,1.48,1.07,7.74,26.53,16.25,750,99.54,29328,3,WEBSITE_CONVERSIONS,1443421064948,0.13272,0.00339402618658,33.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6029827151349,automated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
189,6029851026215,18000,0.21,1.11,0.71,0.13,0.39,0.27,2.04,5.26,3.65,271,74.25,9017,122,POST_ENGAGEMENT,1445435892702,0.273985239852,0.00823444604636,0.608606557377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6029851026215,automated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
190,6029891466138,980000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,71.53,8749,119,WEBSITE_CLICKS,1445833655446,0.313728070175,0.00817579151903,0.601092436975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6029891466138,automated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
191,6029899141667,36800,0.2,0.55,0.37,0.16,0.41,0.29,2.01,5.85,3.83,357,129.09,22228,212,POST_ENGAGEMENT,1444764021790,0.361596638655,0.00580754003959,0.60891509434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6029899141667,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
192,6029900522242,289000,56.69,151.5,105.24,0.36,0.85,0.6,6.91,20.65,13.33,501,115.41,17840,1,WEBSITE_CONVERSIONS,1443784652967,0.230359281437,0.00646917040359,115.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6029900522242,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
193,6029977627802,6105400,1.61,6.91,4.08,1.25,4.43,2.79,6.15,27.33,15.46,88,257.6,16239,128,WEBSITE_CONVERSIONS,1437615421670,2.92727272727,0.015863045754,2.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6029977627802,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
194,6029987447802,640000,3.07,9.34,6.38,2.74,6.7,4.79,7.06,24.92,15.4,101,149.96,49489,85,WEBSITE_CLICKS,1437477546784,1.48475247525,0.00303016832023,1.76423529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6029987447802,automated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
195,6030008745602,320000,0.55,1.3,0.94,0.34,0.8,0.59,2.76,10.5,6.28,170,118.45,18585,100,WEBSITE_CLICKS,1437768300256,0.696764705882,0.00637341942427,1.1845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6030008745602,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
196,6030010732202,183000000,0.9,2.02,1.52,0.41,0.84,0.65,0.6,3.3,2.11,1,0.2,70,1,WEBSITE_CLICKS,1437251199343,0.2,0.00285714285714,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6030010732202,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
197,6030032804761,2350000,22.08,60.61,43.23,2.56,5.85,4.35,7.51,20.56,14.07,545,289.65,64225,67,WEBSITE_CONVERSIONS,1441362965850,0.531467889908,0.00450992604126,4.32313432836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6030032804761,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
198,6030049684430,2460000,0.58,1.33,0.98,0.42,0.99,0.73,1.27,7.84,4.32,101,34.98,16600,96,WEBSITE_CLICKS,1439595195325,0.346336633663,0.00210722891566,0.364375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6030049684430,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
199,6030054673756,4400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,324.36,46021,12,WEBSITE_CONVERSIONS,1445585555935,1.91928994083,0.00704808674301,27.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6030054673756,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
200,6030065248067,69800,0.62,1.88,1.23,0.67,1.77,1.23,5.47,17.86,11.2,316,99.03,12934,253,POST_ENGAGEMENT,1445431643409,0.313386075949,0.00765656409463,0.391422924901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6030065248067,automated,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201,6030068063067,34000,0.27,0.86,0.57,0.33,0.86,0.61,2.34,6.99,4.66,174,75.73,12236,131,POST_ENGAGEMENT,1445435277359,0.435229885057,0.00618911408957,0.578091603053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6030068063067,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
202,6030074692110,4580000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,15.33,3502,31,PAGE_LIKES,1444473258806,0.300588235294,0.00437749857224,0.494516129032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6030074692110,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
203,6030075603710,8280000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,14.29,3234,30,PAGE_LIKES,1444473255689,0.35725,0.00441867656153,0.476333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6030075603710,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
204,6030075824510,6660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,15.89,3313,22,PAGE_LIKES,1444473251976,0.38756097561,0.00479625716873,0.722272727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6030075824510,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
205,6030081707402,210000,0.93,2.35,1.73,0.77,1.85,1.38,0.31,0.87,0.58,173,195.29,155668,167,WEBSITE_CLICKS,1438208751036,1.12884393064,0.00125452886913,1.1694011976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6030081707402,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
206,6030083875042,6400,20.67,55.94,38.72,0.12,0.3,0.21,2.36,6.81,4.51,185,36.16,3538,3,WEBSITE_CONVERSIONS,1443795047214,0.195459459459,0.0102204635387,12.0533333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6030083875042,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
207,6030091708478,211000,1.04,2.47,1.79,0.55,1.33,0.99,0.83,7.45,4.09,152,70.63,52708,3,WEBSITE_CONVERSIONS,1441302041320,0.464671052632,0.00134002428474,23.5433333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6030091708478,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
208,6030101670002,5100,0.24,2.87,1.46,0.2,2.2,1.08,1.0,16.3,7.01,9,20.6,438,19,WEBSITE_CONVERSIONS,1437658828690,2.28888888889,0.0470319634703,1.08421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6030101670002,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
209,6030108035070,4600000,2.76,14.15,9.32,0.38,0.99,0.71,1.84,5.07,3.49,1110,694.81,61443,65,MOBILE_APP_INSTALLS,1443768369403,0.625954954955,0.011308204352,10.6893846154,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6030108035070,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
210,6030116539078,121000,0.95,2.4,1.7,0.45,1.33,0.93,5.21,14.09,9.43,62,27.7,6770,1,WEBSITE_CONVERSIONS,1441353003959,0.446774193548,0.00409158050222,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6030116539078,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
211,6030117992667,392000,0.6,1.79,1.21,0.74,1.87,1.36,4.96,15.21,9.96,550,137.62,60890,528,POST_ENGAGEMENT,1445532066656,0.250218181818,0.0022601412383,0.260643939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6030117992667,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
212,6030119039667,990000,0.49,1.67,1.06,0.68,1.63,1.16,6.29,19.01,12.52,106,18.11,1316,95,POST_ENGAGEMENT,1445027072087,0.170849056604,0.0137613981763,0.190631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6030119039667,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
213,6030120884667,50000,0.13,0.38,0.25,0.13,0.3,0.22,1.29,4.01,2.61,155,44.64,6480,107,POST_ENGAGEMENT,1445033201957,0.288,0.00688888888889,0.417196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6030120884667,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
214,6030145163030,2560000,0.51,1.33,0.94,0.39,0.96,0.69,1.36,8.1,4.87,99,27.39,13576,94,WEBSITE_CLICKS,1441302051742,0.276666666667,0.00201753093695,0.291382978723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6030145163030,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
215,6030196974202,2300,0.11,0.71,0.4,0.07,0.45,0.27,0.71,4.67,2.45,51,40.44,3173,11,MOBILE_APP_INSTALLS,1438763834988,0.792941176471,0.0127450362433,3.67636363636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6030196974202,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
216,6030199918356,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892,108.49,33203,913,WEBSITE_CLICKS,1444601628378,0.121625560538,0.0032674758305,0.11882803943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6030199918356,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
217,6030203104556,22810,0.19,0.29,0.26,0.14,0.26,0.21,1.36,3.36,2.44,131,28.33,9008,88,POST_ENGAGEMENT,1444395708832,0.216259541985,0.00314498223801,0.321931818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6030203104556,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
218,6030229038002,2433000,2.46,7.98,5.14,1.96,5.47,3.72,10.73,50.47,28.1,70,91.58,9688,37,WEBSITE_CLICKS,1438015726360,1.30828571429,0.0094529314616,2.47513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6030229038002,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
219,6030242007905,160000,1.96,9.41,5.3,0.68,3.46,2.06,1.44,5.77,3.53,409,236.34,31453,403,WEBSITE_CLICKS,1444158028167,0.577848410758,0.00751406861031,0.586451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6030242007905,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
220,6030244702963,2170000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.5,224,2,WEBSITE_CONVERSIONS,1446289678584,0.166666666667,0.00669642857143,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6030244702963,automated,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221,6030251891534,23000,0.55,1.65,1.14,0.29,0.71,0.51,1.07,4.65,2.8,124,70.02,12396,110,WEBSITE_CLICKS,1444159433814,0.564677419355,0.00564859632139,0.636545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6030251891534,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
222,6030253382015,320000,0.28,0.89,0.58,0.11,0.36,0.24,1.99,6.22,3.98,175,35.46,4814,82,POST_ENGAGEMENT,1445874211144,0.202628571429,0.00736601578729,0.43243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6030253382015,automated,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
223,6030268753356,450000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,2.55,1972,57,WEBSITE_CLICKS,1444382545109,0.0455357142857,0.00129310344828,0.0447368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6030268753356,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
224,6030269500963,2130000,1.06,3.41,2.33,0.23,0.68,0.47,1.73,9.09,5.24,266,34.86,10542,75,WEBSITE_CONVERSIONS,1446903596961,0.131052631579,0.00330677290837,0.4648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6030269500963,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
225,6030354456022,2177000,0.92,2.72,1.9,0.55,1.49,1.05,4.64,13.69,9.26,132,18.59,7935,125,WEBSITE_CLICKS,1447614395555,0.140833333333,0.00234278512917,0.14872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6030354456022,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
226,6030355271822,2176000,0.92,2.92,1.94,0.52,1.59,1.08,4.36,14.56,9.18,18,21.83,586,12,PAGE_LIKES,1447614257673,1.21277777778,0.037252559727,1.81916666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6030355271822,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
227,6030356914402,4300,0.12,1.14,0.67,0.07,0.71,0.42,0.5,5.93,3.07,32,26.31,1820,4,MOBILE_APP_INSTALLS,1438378508523,0.8221875,0.014456043956,6.5775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6030356914402,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
228,6030371873410,360000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,41.43,4411,2,MOBILE_APP_INSTALLS,1444244930391,2.18052631579,0.00939242802086,20.715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6030371873410,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
229,6030371948610,1390000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,56.97,4757,5,MOBILE_APP_INSTALLS,1444259155688,2.2788,0.0119760353164,11.394,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6030371948610,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
230,6030379678003,110000,0.13,0.34,0.24,0.09,0.23,0.16,2.13,6.22,4.0,147,24.95,3798,97,POST_ENGAGEMENT,1442975453925,0.169727891156,0.00656924697209,0.257216494845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6030379678003,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
231,6030387145802,5700,0.26,2.58,1.36,0.23,2.1,1.13,1.55,23.52,10.42,17,46.99,1428,64,WEBSITE_CONVERSIONS,1438424232715,2.76411764706,0.032906162465,0.73421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6030387145802,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
232,6030401800556,57000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486,154.21,30950,488,WEBSITE_CLICKS,1444853957658,0.317304526749,0.00498255250404,0.316004098361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6030401800556,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
233,6030414977210,360000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,180.66,21034,6,MOBILE_APP_INSTALLS,1444548608404,2.34623376623,0.00858895122183,30.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6030414977210,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
234,6030422696202,6200,0.24,1.34,0.83,0.17,0.76,0.49,1.5,6.08,3.74,28,47.65,3699,14,WEBSITE_CLICKS,1438445297759,1.70178571429,0.0128818599622,3.40357142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6030422696202,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
235,6030427035522,57000,0.26,0.81,0.55,0.34,1.18,0.81,0.91,2.78,1.83,110,157.23,25631,32,MOBILE_APP_INSTALLS,1446811163050,1.42936363636,0.0061343685381,4.9134375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6030427035522,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
236,6030443604422,47600,1.94,5.62,3.93,0.97,2.69,1.92,10.08,28.79,19.71,56,24.92,3612,51,WEBSITE_CLICKS,1447614254071,0.445,0.0068992248062,0.48862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6030443604422,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
237,6030450319022,230,0.91,1.2,1.2,0.65,0.79,0.79,5.6,6.6,6.6,8,8.37,348,1,PAGE_LIKES,1447614463432,1.04625,0.0240517241379,8.37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6030450319022,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
238,6030451307422,837000,0.83,2.3,1.6,0.44,1.16,0.83,3.96,11.59,7.88,67,15.47,4724,64,WEBSITE_CLICKS,1447614261230,0.230895522388,0.00327476714649,0.24171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6030451307422,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
239,6030455541602,17000,0.17,1.32,0.7,0.17,1.09,0.6,1.97,12.83,6.72,239,586.17,16768,981,WEBSITE_CONVERSIONS,1441301959147,2.45259414226,0.0349576574427,0.59752293578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6030455541602,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
240,6030473990321,1810000,1.67,3.89,2.86,0.85,1.96,1.43,3.6,10.22,6.85,691,170.07,56521,387,WEBSITE_CLICKS,1442986211353,0.246121562952,0.0030089701173,0.439457364341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6030473990321,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
241,6030481078512,757000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,44.35,5549,1,WEBSITE_CONVERSIONS,1446244735461,0.471808510638,0.00799243106866,44.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6030481078512,cpc,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
242,6030481419910,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777,241.64,38900,4,WEBSITE_CONVERSIONS,1446279358756,0.310990990991,0.0062118251928,60.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6030481419910,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
243,6030492588756,260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.24,126,6,WEBSITE_CLICKS,1444626565010,0.04,0.00190476190476,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6030492588756,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
244,6030495463602,1566000,0.69,2.69,1.77,0.83,2.31,1.61,6.5,25.77,15.62,715,385.88,168624,313,WEBSITE_CLICKS,1441301964782,0.539692307692,0.00228840497201,1.23284345048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6030495463602,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
245,6030505082867,8000,0.25,0.5,0.38,0.08,0.17,0.13,0.11,0.58,0.32,35,8.71,14401,27,POST_ENGAGEMENT,1446118325726,0.248857142857,0.000604819109784,0.322592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6030505082867,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
246,6030506586467,45000,0.34,1.02,0.68,0.37,0.98,0.68,3.34,9.87,6.29,351,150.5,7682,333,POST_ENGAGEMENT,1446228124583,0.428774928775,0.0195912522781,0.451951951952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6030506586467,automated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
